"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv0053",308.70664832,278.56194436,187.0524236,376.1347114,129.72651608,0,508.048709,62.08040496,0,187.95584444,206.19984196,217.0328776,189.68641076,209.74406684,355.27653252,218.65271568,198.97763396,370.98861184,352.6335176,375.99680776,344.41936144,374.51579452,265.73552404,298.6940334,331.52486444,337.2209204,280.81473896,0,307.121171,303.1494172,207.30611104,231.45997504,240.31547064,317.13489136,342.24551368,329.98977676,342.64761748,332.1658354,71.02369092,376.20306444,331.35066552,245.15683724,288.93170852,265.82847312,267.1995872
"Rv0054",239.14516197,0,238.85087941,328.28561051,347.75905021,0,503.78390062,49.15497444,13.17167566,258.55751779,270.87233173,234.70670938,242.81424453,236.94141757,208.49413156,264.20406441,307.52831252,355.75428889,361.32954286,324.59619478,335.73160049,349.07176304,227.43494345,235.44089712,232.64850323,305.57362836,236.91897515,809.71230483,277.31229383,296.86630688,295.49647556,268.3818137,286.31187299,268.39826585,253.83482267,238.35503692,267.30896478,275.54322367,128.62763342,326.4663402,267.36313032,312.7098117,304.17055526,352.40091887,285.84750051
"Rv0055",228.71699268,0,186.71601366,506.92928088,98.36014848,0,408.79539393,3.92620602,0,209.48866818,230.33050557,220.37612652,245.92779684,209.16068877,103.0726719,167.87381787,178.77299286,337.96433913,365.86975425,327.5819118,319.75588392,348.86551029,287.17361607,264.40582179,269.31084543,273.74130135,250.08043797,0,290.41591689,246.06370998,186.34715616,210.08552301,217.65881841,283.19090976,335.18957604,338.94003231,319.34319747,302.78010708,513.70150458,325.28076174,259.44924489,236.42090703,247.44158802,299.10342231,244.94160207
"Rv0056",258.26748024,0,196.56434616,379.24572672,207.8876988,0,489.20581308,81.7992102,0,262.02732888,239.78258448,230.86218444,259.51622844,266.47208532,308.82043512,254.01874176,243.51086148,403.11149088,389.52148272,379.18249788,395.08177044,403.52551572,315.55229592,326.42055492,295.967013,349.93073172,307.9851984,741.93516564,307.57913064,391.48003668,223.4146998,277.60232904,275.42012124,367.7719596,330.90492564,353.98884252,360.6315498,347.55233484,0,357.03734532,386.83575432,259.6429428,292.25319564,296.77273152,316.62838404
"Rv0057",105.84270927,631.86863564,161.5742207,138.89465501,120.84315738,0,222.94464548,17.07509634,0,104.41758877,101.61789434,97.50045858,106.77347226,116.4964968,53.38553059,109.10679493,127.01956935,176.8828565,170.29681926,153.10246057,156.98877709,162.40897104,115.36173922,115.13776711,122.90523355,137.69746768,115.70307926,1567.33193999,160.96852296,214.91402688,117.34588584,135.02702436,139.99272973,131.08318636,123.94776732,122.52135517,126.68434312,109.1470083,0,164.75865461,154.98379185,142.00288157,139.33562432,140.09347843,139.38229594
"Rv0058",122.51768204,314.1951909,210.28775458,161.7280685,125.36930114,5.9033275,284.82014084,64.1709028,0,96.49886428,101.76791332,88.32218962,95.28973342,102.6236301,83.31219384,94.88400962,102.84432906,173.39082556,163.96333862,151.13507294,155.68685036,170.82210408,108.24147222,115.34284018,117.5822692,113.93971974,116.02074088,0,120.9491298,107.63575154,142.03771024,143.2366749,120.53314738,120.12418888,114.01892368,121.08378574,127.6167707,116.73949122,185.98850334,106.49491906,123.3834726,149.04259172,139.2311921,140.1521574,129.84464722
"Rv0059",82.00842468,0,135.13357533,35.57210358,19.07778288,0,41.46024012,11.15964486,0,41.80118085,46.31609424,44.8116942,41.26805592,51.71892843,110.74085646,57.50449224,51.28420479,91.44489237,86.83358892,86.69034465,79.19992821,91.80184845,61.92227067,74.60873706,84.02956185,68.91285921,57.98904969,0,79.23091605,58.3815375,39.87918987,58.3122618,27.97434705,68.38137306,62.35826064,74.87921025,61.94789523,75.43512912,0,66.01907169,85.31369496,47.44528815,63.83189631,53.89135479,65.82912219
"Rv0060",237.34645542,405.67058172,246.8109366,203.419026,194.21245962,0,243.29373624,4.9116537,0,139.65536322,145.9824822,143.74484586,143.18275392,152.94654252,207.06752844,143.3465208,157.65114294,236.07527814,225.30354768,208.5191559,217.57385916,234.52364106,177.49958058,172.41730632,184.87423044,164.3724387,170.45408772,202.27031316,204.39765936,184.0285224,173.77406442,139.61496258,157.21566372,177.86580156,184.03763058,187.09031376,192.22326918,183.44108988,64.26371088,182.87890776,204.95334852,186.45111792,168.91714998,168.08460822,191.04010758
"Rv0061c",554.80347362,0,299.29552446,499.69400717,326.39898823,0,898.90909388,158.29486263,0,436.29633185,490.56724372,456.83907589,432.12822232,441.08418535,210.62535534,452.30838849,473.24925725,578.44765838,593.90588632,560.10153413,603.7715854,556.33233925,557.87516031,497.48694275,472.05067013,522.23571296,499.20258294,0,529.9122527,534.91505493,535.18240235,475.93168399,614.21779526,534.79094815,520.25570953,516.3789964,554.97620498,529.44408752,586.16378239,576.52523207,523.71244321,511.40252517,536.45173209,597.32628322,524.94297861
"Rv0062",113.90490804,0,161.83493865,264.72032587,142.73178689,0,408.10968737,4.1342917,0,73.9482128,70.02877728,83.93308539,76.14838924,70.17942239,98.42635341,66.03366077,55.36643035,141.16737173,134.8872833,131.87059193,116.97044898,139.08076798,87.02023484,96.19770699,88.10936519,88.36713116,89.63097297,0,82.56007452,98.01466521,125.37318948,123.78153326,133.71704423,92.28513294,84.04778459,82.38628475,89.27724883,92.27151241,135.2313809,77.04078998,80.1317286,120.27993054,110.57217941,111.63447834,106.28816429
"Rv0063",67.66849271,0,128.09590931,75.50617713,25.13235645,0,89.39901667,54.50750286,0,54.88633117,62.37044976,62.74927807,64.72868049,66.45905148,68.02706748,53.22673868,64.80141901,102.72083705,98.22182892,92.85725418,88.46495825,102.4622233,61.73093879,61.29886327,62.8502191,62.54881158,56.72341436,0,68.83938688,51.32159924,58.35556657,64.7655942,53.01440318,64.45209989,58.07365036,52.1114873,65.17730729,59.20610636,57.06587341,63.76456843,55.36424938,57.96606704,59.87675987,64.6675932,71.2706828
"Rv0064",178.55909568,160.52169168,165.93540768,65.63102112,180.71169984,0,56.04745104,209.7850104,0,96.35906448,102.13856352,100.39047984,95.78770992,97.64075664,98.30355696,96.31978272,94.72964256,113.32978272,112.80877776,102.4256016,100.35147024,115.06262544,87.2880624,86.63877936,78.17469408,87.82113312,72.21965184,0,77.77951776,86.94269136,106.47878976,117.89853264,116.61620544,82.71296208,85.37858784,82.56282048,81.97667856,89.94633984,140.3492832,86.69321136,89.38895616,101.1600576,102.05927424,111.53878848,104.84964
"Rv0064A",303.01091968,0,179.55459712,234.6419328,395.74758144,0,134.56447232,87.1210112,0,51.05918848,59.46092416,80.13011328,73.05714304,68.8292608,0,73.58619648,57.69658368,96.3637952,98.3555712,99.13075584,95.75815808,110.4044224,75.99673856,77.95952768,50.71640576,72.01713152,70.18246784,0,79.98603648,68.50363008,57.2508032,40.90477568,42.16030208,71.90435712,76.08309888,82.42976768,74.45194368,70.05442816,0,69.28713344,70.22637696,48.50354048,50.90739328,55.32051712,84.6185344
"Rv0065",315.34979178,0,249.7590837,228.9614496,957.9141504,0,193.82622864,133.55090868,0,81.85608828,82.03911894,69.15892644,84.14216622,78.25120824,0,87.19656558,65.09151672,142.85501352,128.85265884,123.12140136,119.28766356,127.44035094,71.17754076,82.7794812,67.68227544,73.33021092,82.21372482,0,132.61029588,90.08904252,105.83856696,98.05869924,59.2849917,83.22145812,92.25911772,66.90765858,111.57778632,93.5122806,0,96.97838322,80.09919762,108.7000296,112.35295866,111.27958614,122.64655854
"Rv0066c",162.31913217,128.25863298,187.85155419,115.55707887,180.45690408,0,133.1243586,39.38671629,0,69.94213974,70.89024501,69.68032128,71.8086249,72.11469555,90.67802742,72.18472653,77.22603342,102.54542355,99.49193847,88.6899537,87.78610062,101.87861778,84.75495156,80.09033409,73.98630288,81.58164129,90.12710025,178.24278312,82.44434907,96.38790345,75.50137359,67.54177332,64.23545457,86.63235282,83.18588814,78.01090101,89.43283629,82.3720509,84.94480773,79.37045928,84.03516072,76.194378,77.75344899,77.42697363,90.66098151
"Rv0067c",139.8201736,176.391732,200.7889948,16.5600512,139.4903124,0,26.5908452,140.9374524,0,27.7814024,32.3577252,35.9063076,29.0036124,30.0236564,83.566102,30.8064128,28.6275728,56.6004096,47.7931264,50.6370004,45.0836684,48.028788,26.4465648,34.7355876,34.6558052,30.3179624,38.6235704,0,36.07281,48.03475,29.898888,19.8027288,25.3935672,32.3712752,33.4957084,20.3525336,27.4632484,34.7116312,143.517806,48.8346336,39.889032,31.1412604,27.9383656,38.0464488,39.8355908
"Rv0068",210.42587771,323.16484975,205.10521577,48.32107396,182.6638193,17.58176676,25.91467807,52.01306137,0,27.34080826,31.42172288,31.45261137,29.27941962,31.96346683,23.03803204,37.61653865,37.82118685,60.02781167,51.14464534,50.12522954,47.50181175,54.61534493,32.58726132,33.75672059,28.41282056,36.46161514,36.35651777,0,27.83932745,17.33370254,18.12351071,16.69116457,22.96219745,34.66883953,33.34120824,28.87901681,37.22751581,33.19355552,237.39516342,38.34743874,42.53498081,30.41846855,27.10278519,28.67647247,48.41823404
"Rv0069c",118.27082388,4.31590342,147.85359052,63.24502694,103.26754596,0,64.76050092,48.54134708,0,65.559049,61.53514204,61.4665376,59.27955728,62.24646176,82.02962576,55.85247094,53.2791393,118.25543064,119.27604046,101.48687116,104.55791756,118.39957598,85.14628176,79.8624096,86.00763806,70.98811172,73.97126462,0,88.34018902,71.92757446,63.1536177,77.12089256,74.00167102,84.67203694,79.36792552,77.95383788,83.35325436,89.63958752,51.73724976,93.84308228,85.37204928,82.30527878,76.11824152,75.99310018,82.16027826
"Rv0070c",109.2539136,719.16773888,148.80001536,89.47677184,46.81159168,0,30.06178816,91.1361024,0,32.58829824,27.79222016,32.05082624,32.0886016,32.69335552,24.06290432,31.26877184,34.83105792,73.25730304,71.5869184,64.05247488,61.17240832,72.6579456,64.58289664,68.487424,67.93524224,68.74410496,63.80676096,0,59.94940928,78.96851968,32.62468096,51.99177728,45.49702656,66.27121152,72.98095104,81.92283136,57.55833344,61.4972416,0,63.69569792,71.01732864,50.7839232,62.58158592,54.27370496,59.82206976
"Rv0071",58.442421,22.2974358,160.7712168,4.01535765,14.50148715,0,7.747899,0,0,25.48455795,24.87969765,27.1620132,24.7629567,25.77542535,26.5790793,32.10033525,24.38070075,45.9150807,42.53935725,38.1697512,40.81333845,45.6055416,35.3885244,30.75682935,23.3117031,22.69579395,22.2941811,0,26.12881725,15.4622232,31.29316965,31.5341031,42.71254155,28.79869905,27.56208435,30.24275805,30.6551628,31.57512945,182.5893552,60.52500075,29.20844865,30.71109225,37.7274546,44.0905644,36.92020335
"Rv0072",138.25053594,0,173.63558223,0,0,11.52359109,0,0,0,259.5027996,244.4756985,251.96065389,247.3455501,248.87599407,292.49730774,244.21567203,268.05258018,298.65422466,288.43179948,282.4004601,278.52555753,298.70133777,250.99763436,223.98614667,248.76919287,221.93694171,244.99342593,0,250.22582343,228.51572337,224.44513344,264.5448498,282.31226298,242.59255218,233.57525796,241.78310244,244.70514882,234.98916804,119.62466505,281.60134596,231.86704167,254.96659089,252.51007716,276.66919764,270.90236349
"Rv0073",116.61301351,162.95577851,204.30408614,3.48664883,0,215.92585462,3.93562869,0,0,260.33379862,252.73105046,259.25984623,245.24312421,263.70630146,396.86786433,290.90447736,286.27265107,326.12852734,316.8358102,312.63530536,301.21436961,323.60650084,237.77167351,235.13203693,244.70179678,248.81527692,241.15921557,404.20708818,262.83791324,295.44868752,279.33129063,251.37414106,249.13862015,265.39373574,258.50661788,255.87281111,274.14732219,282.19516367,259.4459777,269.65034194,283.88276693,274.3652219,280.40406016,283.72722084,276.46234819
"Rv0074",96.83326779,88.2569529,168.14534937,30.54804528,100.89570963,11.91212898,28.56406614,18.84938241,0,152.81082564,162.25312275,164.65613121,160.78871538,166.04660256,90.27825129,174.04082496,154.40729925,210.95360247,206.34629958,194.03621568,186.95029992,203.10584715,144.1190406,145.01391231,160.76070399,160.35142158,142.32385296,337.49975463,181.75783119,153.53473128,212.70506073,221.48158242,187.60290384,148.90231473,142.32034056,150.47806518,147.03661566,151.50342255,160.84148919,156.16332363,159.4814001,181.71164313,175.97949414,176.25688593,168.55603674
"Rv0075",128.9186932,425.89450346,173.65633654,69.58856778,247.48476482,0,41.96110706,20.3073382,0,127.86889566,129.02364602,118.87617174,120.7491621,125.17154534,134.52931474,125.4249045,134.19156238,182.13605754,168.32053158,161.94282972,156.8272551,178.3919622,124.71223086,113.7355485,119.05627042,110.98190612,112.76035814,363.60469056,117.7877688,113.4832667,119.90505054,130.32877788,141.68154866,129.31785508,134.42732466,122.98432498,132.23803936,112.62155826,57.76077102,107.52717172,131.86697862,132.60380308,150.01268376,142.76833556,141.7226679
"Rv0076c",150.42540843,937.0660585,224.75732796,139.19428281,230.84721891,0,140.97430171,0,0,119.0850166,125.72437372,123.43714735,122.74946431,116.83221561,220.4894054,117.10164059,126.15840149,189.15880522,181.48720205,160.04482846,159.65450237,180.65707627,112.94771345,91.47297588,92.39998746,136.4090222,156.2273218,0,111.00092729,89.64317417,122.40325218,106.16385219,80.2853458,137.05815706,126.9193673,133.54934505,114.65280046,135.52560923,598.32928639,152.81704471,144.93105594,133.99831797,143.5095145,124.62286463,151.81778106
"Rv0077c",61.26603798,0,191.26681812,52.66089024,151.34312865,91.31200911,19.56527517,65.3346435,0,25.66085214,29.37692121,26.04370944,28.64514786,22.65302382,23.9299389,30.36746265,16.94274792,47.3403504,47.05913583,44.9427405,44.0684139,48.359493,29.73416418,32.11005168,35.00963004,35.10086412,27.68836665,0,32.60631801,39.72556308,21.56111118,27.37755531,16.8049917,35.24776185,41.00627958,36.31568934,41.76375777,30.691941,82.19529885,33.55341465,30.34881759,27.19626378,23.14186833,25.05733146,39.15498804
"Rv0078",81.83134872,0,86.68018854,31.58006346,36.92656242,0,41.38547391,38.31286833,0,30.49036155,26.37190908,28.5513129,34.11179046,38.83425579,0,26.72497377,19.40086764,50.45742504,51.46058214,48.9460158,44.723646,54.08616312,40.41716778,37.58767155,32.46023583,23.61444525,31.14892836,830.41323552,44.01582174,18.77005449,19.10045016,20.02649022,32.88607443,33.70618449,41.08113702,34.0787403,37.13037174,32.74020882,0,47.80419633,25.35519294,38.46911508,25.85422917,22.5577935,39.44504817
"Rv0078A",389.84445247,253.76988092,237.21875664,273.7834271,28.51295307,24.53833961,152.78025737,68.53239559,0,193.46028096,213.09142207,190.92357663,207.90856854,202.66460322,110.36485019,194.5519479,214.14483981,273.08703087,267.72214592,248.14072877,257.18118798,278.81006742,231.84796045,223.12079696,197.58528332,227.60647189,195.63153157,695.23423669,186.48927733,208.11546194,172.53144881,202.16840678,158.39732625,218.97388824,236.45359878,236.09179612,237.25813593,205.18418234,23.87941021,182.18919795,197.8370326,212.43588294,210.31748577,188.95600301,228.93554466
"Rv0078B",1236.52062438,2496.54167948,548.57854698,655.00256254,294.43488648,0,514.24731632,100.65165604,0,323.22484064,316.7748851,330.46015736,314.00038376,361.50936696,178.45930564,393.56769594,403.7305325,472.06367794,471.53769566,459.79209594,438.17263886,427.87665112,449.87830326,433.69476568,470.70166278,529.2754388,524.74970344,0,523.72402796,327.01779298,244.15441214,171.4037982,224.13266888,429.97907514,481.0966861,517.87350358,446.43764466,427.48070948,1038.10830838,334.18317272,487.89100852,238.9175672,248.87751628,224.71273442,398.59493062
"Rv0079",2616.37699284,53.07505116,1196.91319182,2985.83186184,288.6811821,45.84688194,1591.89506544,670.29264522,0,730.20264798,682.70389242,726.00930066,754.98389892,716.69873004,651.48731316,644.71832862,649.15936146,901.03800402,925.35568746,1000.44204732,1019.32750632,890.6637567,931.35419472,920.91914982,927.4007787,962.45929302,928.18597776,649.47897018,819.13602192,877.71679404,1125.33814506,1089.0054663,1114.31490324,859.60068852,919.96436934,868.31519562,904.95332322,949.29892074,720.82094082,895.6354479,837.44598294,1028.52850644,981.92384616,1001.3249046,894.24620634
"Rv0080",1671.17325508,485.17736239,893.39270853,2254.13817433,25.18548613,75.741302,896.15613605,610.06570863,0,632.09765703,604.60955653,634.76010997,629.85392722,641.82812323,848.29066035,664.03216383,552.82379978,814.84236421,805.06535018,881.40845653,831.96066562,776.06615576,829.07646255,795.86453401,791.50521051,901.5899991,784.63748769,0,832.70885201,691.02212998,695.88259426,698.17162786,645.01514637,797.19099166,780.77557285,802.93669407,745.3676027,743.27792651,1177.0121615,648.10378668,679.59966571,722.41879682,673.12972468,660.68891,728.32352901
"Rv0081",553.09946482,0,447.50202882,648.9651645,24.98914404,42.73226046,81.1078435,73.93398939,0,424.01310577,392.74715567,414.65247865,396.98249966,436.01041556,358.7746387,434.64911954,460.97799189,593.25348026,546.46142974,555.65915438,516.52641218,561.10843512,403.36425251,433.51663403,483.09646168,424.70062171,464.50196292,0,390.97992884,435.03685636,536.9130792,630.44151386,680.71042382,436.66551969,442.20010735,415.08455579,408.0490242,437.18519306,170.95928483,400.31681943,404.43239636,517.83541554,444.76521896,527.72535523,477.05557504
"Rv0082",381.33368224,0,274.8968791,288.84201064,463.9523978,76.7507181,78.315643,294.83135546,0,278.76095974,255.09921594,277.55521906,277.42078522,254.98173504,526.76214824,207.435579,193.4052862,343.19948124,339.13771544,331.11689288,289.5661292,334.3818705,236.1222337,207.37292252,211.03396444,248.05462496,298.80181332,0,200.79775944,183.1195112,409.43551008,319.7334398,357.70386152,223.7609628,232.94420186,209.2473625,225.33461202,239.10208468,311.73750138,180.39326034,194.43079036,299.6347876,289.03751472,283.94677486,267.63893884
"Rv0083",150.441759,382.86602688,206.49368889,117.65920137,77.31063285,19.84349673,74.83945542,175.93674987,0,165.6600336,156.26223129,172.3178865,170.4210072,162.85010334,258.96203031,149.16935922,146.76156282,239.46627582,233.34039117,231.51929601,213.96525408,238.50930192,172.99027161,146.76417999,161.53708053,165.71169426,181.59427488,281.10772632,150.11757129,129.61443393,252.59980383,233.45145021,252.71803164,167.98999764,173.75300598,181.30854819,166.1163315,159.55167261,133.96690143,138.68634168,150.25923984,223.03693425,217.50821952,216.42425598,187.66394727
"Rv0084",171.355375,0,286.7989645,154.535355,74.2201385,16.705562,55.435951,106.76306825,0,246.80963225,244.1897,254.1416715,267.451583,247.56422125,230.1399805,232.4128435,204.5859055,340.625492,323.95944075,328.8823665,318.35270425,337.60078775,232.94467525,254.5536445,235.95924125,287.7172815,267.9065725,0,215.1194525,238.403886,290.87330925,264.82653425,268.12648725,256.108871,254.1014975,224.49240675,238.46689475,275.2258205,75.188294,157.22445475,214.1052485,299.78852625,280.9377295,286.3096755,279.7184865
"Rv0085",198.37269584,285.7143824,216.94976648,88.02414968,27.11146696,79.329672,48.63681592,124.7181224,0,184.20659336,179.88282824,199.42770624,223.40425528,167.35235784,375.52608984,204.31850024,160.05710208,246.12963936,235.37783912,232.28558168,219.15378672,250.44388952,172.95081392,207.52661016,198.81989896,177.33700136,192.89730688,0,160.16364872,165.12460248,356.50244344,288.56751112,280.36268792,168.07225344,181.54627328,197.93500768,159.98234168,170.3679728,476.06188912,106.62788312,161.97901944,249.78526608,223.69420016,241.473478,214.34162184
