"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv1985c",68.70980368,320.29266242,84.86841383,29.95802664,272.99558469,0,41.58639221,109.17868804,0,18.11469439,20.66990915,21.81095829,20.41555067,18.59443024,32.6135967,17.25051333,19.43413211,33.67876973,31.75044733,26.5463216,25.60785886,33.379861,20.00306225,17.83913937,22.67204428,20.57808874,24.09793365,0,25.44400773,17.12689811,17.44822265,24.94429461,9.28792991,19.38892533,24.21639042,24.11603512,21.72439012,22.11924602,41.64454201,21.52124098,18.52474427,19.45092052,21.04309956,21.17328008,26.16403356
"Rv1986",123.2984364,0,107.82211584,65.64280584,165.71383816,0,26.6964512,272.7248036,0,44.12024784,36.02233112,38.18556912,38.52780512,38.88986016,53.99656584,46.25559616,39.38594912,72.00298096,60.94773656,61.41327968,57.15964376,66.60648112,37.75445392,48.84402408,46.510894,42.72647896,40.99200648,0,32.94803024,19.00768528,35.31354504,24.67766744,51.67130208,46.29676664,37.09725864,51.31425288,43.7786248,51.23814368,0,32.07425576,45.19129328,28.27512968,32.27571528,34.23238576,46.3127036
"Rv1987",166.57537333,487.84320289,180.75049258,190.53581378,475.89562462,0,229.61700417,210.88685319,0,259.81179855,261.1231852,235.71871448,227.995493,244.30536497,40.95439231,250.27121417,256.94781729,305.67182521,294.53619611,269.08335925,270.39038672,298.3931363,265.17109899,230.89092263,261.01680045,261.29765619,217.99127869,0,273.47751648,310.12431242,146.55801877,181.68325331,183.93539252,257.10682357,265.85165002,227.30850699,259.76415894,278.48735599,127.18955929,216.98783697,254.64419824,203.69358345,217.54944466,243.896121,260.93262676
"Rv1988",164.7885636,105.1617346,179.1781644,126.5105976,370.2793972,35.4415522,156.6638632,433.874383,0,119.062755,118.050805,133.292413,143.6866164,118.056275,182.3257118,148.51597,138.2945092,213.9260112,203.294738,196.6848994,195.8463484,198.5089256,162.5675248,127.2582372,125.5566296,133.4810186,132.096671,0,144.6539312,144.884437,214.8510976,184.6105308,187.2127192,141.202033,151.8189748,139.115228,129.3156136,128.519291,198.6205136,120.6177666,150.9619352,152.9934932,152.1222316,146.6287106,158.4971884
"Rv1989c",224.5434489,0,198.8703117,132.802079,1340.1684444,0,120.8103118,741.840585,0,125.3839309,139.306658,133.6455401,137.4351868,127.8462682,203.9861337,145.1682023,129.3607041,202.320347,194.9866378,189.1498375,179.1865628,198.6552451,147.4137203,149.9721468,158.4901657,173.8264969,170.1662407,0,154.0116048,110.4265953,126.7942358,121.9175027,83.6937963,196.6084008,170.2321216,144.9753022,176.6044233,182.5649436,116.2002984,211.6299677,171.8978052,122.2990758,139.5090433,123.1783126,159.8138666
"Rv1990A",144.8742364,0,119.6692674,94.73617025,989.8396549,0,54.1917564,340.38287335,0,56.20021335,51.7662732,61.31651575,53.1856257,42.85361745,0,39.6263708,54.32237585,95.43462825,85.07169665,92.6250907,75.89926525,92.7745373,101.2014916,52.50141,56.73829915,56.92130295,74.6875967,0,81.44576315,69.7708816,71.5111736,92.93208055,75.44604795,74.10707665,64.146929,59.3642476,53.02574125,65.43058945,152.6304369,50.0310538,64.12634595,59.92447725,71.6403298,59.6289983,82.1511472
"Rv1990c",124.611636,1092.1980345,177.8459343,133.888459,1024.873738,0,69.5207146,740.0033696,0,111.8108452,116.74685,106.9903707,121.6077643,111.05004,196.5995979,119.2161948,95.245797,179.514118,171.7207309,152.0312467,159.7825999,175.9103613,120.9082061,130.1127912,155.3381652,127.3993813,119.0530093,0,137.0655842,116.592474,110.2982121,149.208599,172.3881554,142.1665364,129.069243,138.6397999,152.4575426,122.0167768,374.7104884,144.7311077,140.0193676,111.5108188,122.7273259,118.1422748,152.1561738
"Rv1991A",46.62098623,0,120.297632,5.42222135,779.44662523,69.6879183,31.81360546,833.53969335,0,35.94794385,30.40897587,32.78913911,39.67927327,37.62544513,0,35.01149106,35.87484082,73.62090099,63.87230941,59.93446641,56.79262316,68.67945357,36.41998906,43.69398852,35.9920834,35.72397283,59.82803554,0,29.18586398,23.28376141,49.62555052,41.74797991,50.07250066,43.86856292,31.66422532,54.41870889,47.59374256,50.75522543,0,25.61918996,44.99288157,46.3961225,36.95908671,35.49831558,52.80855762
"Rv1991c",187.42205682,0,135.224292,21.21498846,661.3526175,0,61.41121233,592.23421458,0,47.76062148,39.79655754,39.85706304,47.27316717,47.46128427,24.59746593,41.86353543,50.20493367,90.87838092,83.19187221,75.73616448,70.12851474,86.76906738,44.97131793,68.19860931,44.6563593,56.17638648,40.5485859,0,40.09611477,35.40286815,57.97064958,28.58444835,39.26443917,59.5770156,58.56426354,48.43564284,57.25305435,64.3096458,0,58.25381532,72.14092767,55.25263251,54.75835758,41.66221713,70.42774194
"Rv1992c",188.75214918,0,184.69069836,69.09443919,1010.8923636,15.83073009,90.36104574,3542.09292738,0,51.60614088,51.08470584,55.14867162,60.26986371,54.30542649,43.0466841,45.75791577,41.74403961,89.57700696,87.12743592,78.59166168,74.25429879,87.56912577,54.95795382,58.27225194,56.52917508,53.53647747,59.27498745,0,45.10067289,49.87207596,78.30191733,61.01837868,54.31108515,61.82442336,61.23885684,60.42180921,55.99705146,60.61011684,0,43.82171094,47.83590147,64.25565615,58.26062025,59.62372857,80.18509842
"Rv1993c",516.19736784,0,441.69554814,183.58829706,5378.77892748,0,130.34505582,11272.2117522,0,119.99440656,114.17509404,143.42959638,143.11979682,111.59264802,160.51638246,109.7301198,89.96443806,186.03118128,195.98774118,188.25878106,166.700352,197.80522272,129.68648994,103.28070648,103.89671292,114.6286008,125.35385604,0,129.5617134,113.1721836,259.61341308,144.46484094,227.86172178,127.44507216,128.44356084,90.07802202,119.60888436,143.86942332,266.09446962,131.89018458,102.44637564,124.97842098,113.5653057,149.57694822,207.4206162
"Rv1994c",200.34875952,0,243.98999404,66.06154428,1635.75877104,0,91.55819176,3492.70226012,0,46.25274392,52.43459228,46.94378352,47.62668184,55.82427236,43.04789028,38.88100872,57.87403344,79.45569444,79.8417268,72.97029264,73.83384984,78.34557276,52.00116604,37.53120388,39.3558198,36.02942848,66.8059868,0,42.6583688,79.50657744,75.0107494,67.98967076,79.30760068,61.91239908,47.67998784,55.24265544,42.70062592,47.93740736,142.72448892,32.97809612,62.41677076,64.93765996,61.6474198,59.19505304,85.22863732
"Rv1995",18.35998269,0,103.33588503,17.90439945,337.49779287,24.92206626,29.51641098,91.27474545,0,9.87217371,10.90981815,13.08937476,9.39930369,12.32788116,67.76789754,16.71390924,12.47700699,25.08257073,22.62106455,22.63222437,19.3316529,22.27084314,16.3250661,16.35657618,14.13971076,13.44528549,16.65340551,0,9.66812406,18.53131875,16.27791039,6.14610675,21.60267627,17.53317132,16.48360119,16.09256985,11.33115606,14.86137912,0,19.80025593,13.86979629,13.50075636,9.64974318,11.53159518,21.53527971
"Rv1996",1132.30741416,254.29646399,635.76655011,243.10843211,528.1378318,70.36661666,23.02443955,737.99900134,0,280.9479195,284.61548293,292.5276118,282.23558947,267.13056966,382.67973099,295.10397502,271.66472334,469.35755876,473.1685093,448.75599043,440.2291261,449.04493912,358.55309097,363.15004846,376.04759749,379.59582089,336.16551531,0,385.03685647,351.43246918,239.8491574,321.680859,355.23958242,375.59786593,380.01331913,327.09618467,360.84357534,360.10579046,563.89647931,325.54041534,387.68855868,319.55959956,343.13238928,328.63379078,380.77131379
"Rv1997",235.3282464,134.7544224,211.9064064,115.9350816,129.8251968,16.0651296,12.5160672,133.546608,0,106.3138752,111.3007584,108.3187872,111.62424,109.616832,96.6166656,110.4889344,103.5468096,200.29152,189.5573472,176.285616,168.7095072,192.8242368,143.3286816,144.3771264,154.3088352,156.5232864,138.9078912,0,131.9062368,128.1330336,146.6078016,128.8144416,135.2779584,150.8730912,151.7107488,140.0820096,141.6650976,148.464576,48.2778816,138.1543488,135.1092288,146.5412832,154.3215648,134.3666688,150.8798304
"Rv1998c",235.02586828,4.30948154,168.1933897,75.74595798,113.6625861,0,32.41994056,51.86212682,0,204.69496418,198.17476532,205.8503034,198.62970582,204.38795272,205.36290908,210.16515198,194.22445616,325.4296318,323.17731992,324.8036169,323.92031952,322.15146054,266.15033956,269.07789216,276.77380822,288.94139106,291.77107904,0,287.92400154,320.74160622,286.42433316,297.24956898,321.16904064,293.52106952,280.42205366,282.55637452,291.28167208,277.41550494,170.21911186,256.42685642,280.9863476,351.01883992,320.30947564,319.04771808,278.11565208
"Rv1999c",44.51305782,0,113.33977314,4.93339088,38.3968222,0,3.75782484,108.25431342,0,19.70713624,20.71114892,19.0707539,26.67038858,20.83242326,67.10535876,18.50256738,17.57873238,33.21461176,32.9075626,29.80504472,28.94649406,32.59245088,22.1619618,23.95845694,19.753272,21.03589092,18.8305568,0,26.32325058,27.83139722,31.0918069,25.04421502,22.80282334,23.72565052,23.605384,22.21313666,21.12379522,20.47576696,44.49726864,27.1506708,15.95804584,20.36457082,23.34547842,23.38041618,26.48931692
"Rv2000",34.22148807,190.2837846,118.17043791,25.90364154,167.23919184,0,29.97220275,26.48842182,0,12.43012239,12.39968814,11.08625658,10.51110459,13.27984665,0,14.40613524,12.91950513,25.63515612,22.59671127,20.1884214,17.93639757,23.84927433,18.72182256,15.09472398,16.66092582,18.91626975,13.96555797,0,23.65847925,20.24796186,11.67181155,15.9840681,16.41811584,20.53094505,19.63584609,16.15483191,18.29994852,21.36207675,0,12.96698256,15.5258943,13.29500844,12.21652929,14.94498747,20.72838033
"Rv2001",38.72595933,0,77.04733257,41.89981743,76.94570943,0,36.55929762,42.52431069,0,10.83405456,12.01134123,15.85652544,12.23895717,11.90897208,0,13.54223664,13.12273035,27.16860663,25.2217692,21.54617793,20.24762319,26.4642903,16.30462878,23.98289526,19.56775941,11.48366349,14.25683133,0,14.8066407,17.91070542,12.3332031,11.91900177,20.38331412,19.32456015,18.80981325,13.99663962,22.39074414,21.48226974,57.87089685,20.31484698,20.61267075,13.2425064,12.8885661,13.7895804,18.01481526
"Rv2002",80.3267213,271.83860655,164.8930633,60.75415255,101.7840369,0,43.21918615,30.28684015,0,56.91632345,51.8529529,52.81080455,58.8036393,51.46156575,127.95251315,45.5142023,52.75480035,117.5846714,112.25566625,97.6438365,93.72238645,116.0260591,77.84802165,65.5881114,61.25947485,60.84124165,59.2858406,0,64.84348675,80.83936525,56.5223673,74.04949825,54.16389685,73.70782125,68.88555135,64.9219697,70.3155852,75.87220375,0,91.50765155,76.37932435,73.80647085,78.25263915,66.5281085,75.31781355
"Rv2003c",154.43840136,89.81562072,160.53803994,131.48517264,243.82610706,0,54.20710818,199.63785012,0,130.8325245,128.21217492,141.7582425,143.65635816,128.50670826,158.5204812,121.40906592,112.15415718,234.05300406,225.46425318,207.34728978,207.89196738,221.93435634,163.32254334,165.45075312,153.9614868,149.507568,160.52839014,435.13135488,121.62189762,151.67845134,140.00926986,139.70776722,223.5767523,149.13208356,140.47181694,148.72143096,149.07107538,154.32667812,395.06635026,129.88427082,131.99618316,164.24677974,164.54560188,154.95841836,157.41096864
"Rv2004c",249.19385792,181.24884401,201.25238487,329.7399419,121.7894865,38.0579312,34.96766955,208.32167585,0,244.08776656,228.47284033,234.00624047,227.01357112,234.17439739,148.81044474,207.79515881,214.83256914,339.33364001,337.02915533,317.35317464,318.51816924,333.86951274,284.40803514,277.15891568,266.51931611,265.14931272,246.46973743,251.37103614,251.26080474,278.90727214,308.09827598,290.29374348,325.56055079,266.83963559,271.57256124,262.08012472,267.2765626,258.58243917,265.66513083,237.36419151,246.02405675,329.56562499,285.64468015,304.74432353,281.76280575
"Rv2005c",783.38343932,1124.13158342,416.76094718,836.796351,181.2943869,90.58857434,86.32399742,112.04874206,0,632.18407416,576.78925966,586.7059117,577.16766826,599.4534903,747.24023568,627.93123084,600.804321,622.95168656,645.18196956,655.17303218,710.45295518,633.3391493,765.1441448,765.24700936,760.01304152,752.94002744,704.55222552,1533.65935288,679.86013546,843.59078986,841.51941834,874.48134968,803.42667706,792.26557896,774.13706918,714.99737846,752.7607967,766.6460456,779.92662298,813.62552218,778.49346152,829.07622888,814.0810792,863.0825484,682.56580584
"Rv2006",222.0396633,256.5451595,187.52289465,266.7965573,123.85293655,13.8779662,36.3259442,108.20192985,0,137.55075425,137.49913275,130.0297124,131.630611,135.9052926,179.16463635,134.0498684,137.34911435,183.9303543,182.61400605,173.36027275,181.07558,181.26826515,169.5037253,172.62914375,170.16132,172.31499005,154.765471,276.2283321,159.29225515,166.04097615,149.1935095,156.2091874,162.02313785,175.3622388,177.969862,167.9295856,174.5242849,171.28108515,280.47657085,176.99590125,169.53164305,194.47262345,194.83860935,184.2931797,171.82237345
"Rv2007c",2560.79730552,1409.75204784,1177.974924,3133.98146184,115.1522616,285.27504384,381.62338992,157.39429968,0,1414.04143464,1422.41647368,1290.59035848,1334.7389136,1378.64763312,1761.28818744,1533.81442824,1520.537592,751.88470656,828.2644512,951.1236312,1105.58670744,796.38029424,1606.38787632,1604.28054096,1614.98434848,1554.50364264,1471.86423912,1536.11705112,1877.35222656,1760.50874688,2161.74375024,2359.49147064,2319.44686968,1594.19648472,1545.65426208,1622.81495568,1623.2334864,1547.47500144,1685.59064184,1746.42411216,1847.07783408,2242.17093432,2217.08362776,2206.90212888,1424.95159128
"Rv2008c",36.73913896,0,88.97721928,15.47305314,40.75922381,0,22.81107898,61.80446928,0,7.87298318,10.25203155,10.53591268,9.76124228,10.73007433,0,9.6231059,10.43196456,18.2768857,17.23552711,14.96497212,13.6585063,18.48468313,10.86060234,12.64935977,13.17888256,10.50300895,13.92964094,0,12.60489527,6.49596702,1.70289154,6.99624205,5.1134175,11.18954083,10.7416351,9.09783194,10.47030284,10.9827315,0,9.04348644,10.30034964,7.61360693,6.75336707,6.99683491,13.08807617
"Rv2009",342.40723365,366.7612807,201.61037275,80.25481155,339.2769694,86.85798605,84.9969598,700.95273195,100.3122708,280.38348165,258.531233,262.23603255,277.06584795,284.97059465,472.36658765,271.6234471,246.88645695,341.97036,341.81435955,313.81511405,326.87909605,348.62432815,261.9786861,259.17079865,275.7067257,271.764125,226.3022398,1728.83233735,263.44084345,362.8273668,102.79126635,124.7475153,122.5415507,272.40007115,281.3804126,266.88322925,298.60259685,250.8714058,366.83934125,301.250985,278.19682105,164.30008415,179.92184615,181.90774515,272.4170828
"Rv2010",398.2992095,655.0090945,196.8800488,108.9662617,510.4090393,47.0452558,92.7198614,1073.5452986,35.2988029,230.0851068,209.7707489,232.4989276,236.9896472,239.5296528,224.7328755,227.7032614,196.8841262,296.0815813,286.7167592,283.7985211,262.8343544,299.6601436,225.9309873,247.0509536,232.6823033,232.3832582,242.2434844,936.3941167,208.346556,231.5971784,196.299985,225.5237838,200.2664368,236.4046476,230.0371437,183.8339783,216.897293,206.3074268,185.3190103,221.1563519,196.9461456,198.4369718,167.9280409,177.2276246,248.8894318
"Rv2011c",228.46375104,960.69664824,135.46424808,43.23158544,294.9029388,0,9.44528232,439.00867272,0,25.39706232,25.67192376,25.63371648,29.913798,24.6538008,0,25.77172464,25.78673808,52.40595216,46.876098,43.94097048,35.85151728,51.02510064,30.45110592,24.94194336,28.54516896,31.8929736,30.86185824,0,28.71686112,24.81394416,25.07667936,25.29562536,15.57528912,30.37738608,29.92188216,33.66792792,38.44297176,32.02020288,0,29.88434856,29.59226016,23.376696,30.3411036,32.61920064,38.35414224
"Rv2012",125.92313016,0,111.88520496,34.8753027,314.51779272,0,16.04604192,184.57477956,0,8.7380127,10.23293688,13.51593078,11.55171612,9.94150878,0,11.4628386,9.7105131,16.95746586,16.34809668,15.45878478,14.8258008,16.19427846,16.80901464,7.09828686,5.4061791,3.98370942,11.5460271,0,7.55716536,2.35321482,3.5626146,4.60188048,2.12200446,16.6151586,16.6199889,8.4433644,16.08210816,11.35528392,0,9.36659574,13.0997736,11.60216592,6.46948914,11.06417784,19.50840096
"Rv2013",94.49032086,703.35588619,116.27434523,3.82208935,222.10900642,0,62.73795141,348.31205945,0,12.58645205,13.31478707,10.22070961,13.19910653,11.68093408,0,8.64706651,17.33958664,18.58363714,18.49660746,20.3690381,16.15466893,19.93345886,12.96796087,7.44179161,16.61771422,6.78045221,10.35480856,0,6.76828098,7.20084434,9.29278796,19.74927476,5.21305629,14.95585663,8.70167548,10.36622582,11.10296222,4.89175736,0,8.82069503,7.2424204,8.64017307,13.19318248,8.23722996,20.65823945
"Rv2014",125.9370597,0,221.9465012,41.05834925,53.22619245,0,141.199507,229.591326,0,33.19414475,33.043945,39.71428165,40.20627145,31.06610295,78.7592693,45.51052425,38.41816055,58.1589088,58.74806365,55.8308616,49.91377425,59.4961269,35.54430605,45.43165715,43.26016995,47.0836587,33.99945025,0,48.5723486,47.0586091,50.5060603,59.07820955,37.11010175,47.59453355,39.68766645,41.5390863,38.6280488,36.4978543,43.5207445,40.74601205,51.4583365,45.879908,43.3927567,48.5932885,55.7516031
"Rv2015c",165.34282401,157.34538265,152.02101252,40.43619814,65.05807278,3.89472842,52.29249115,94.27021503,0,52.91336636,54.57920147,54.07681475,53.13310458,51.117401,17.65092308,50.13473571,53.87963244,70.83009097,69.20231546,68.04743048,63.3177416,76.18658788,51.3776615,46.85646087,52.09446929,55.17119616,53.06756371,0,51.64547795,56.31024163,42.4610808,50.01848602,42.26882385,47.69102954,48.8041609,46.61478241,52.44321836,54.17146002,11.70422252,48.68667987,47.82451799,50.32928743,50.14772075,48.51798629,61.91020804
"Rv2016",84.80796651,0,113.12838395,257.01509293,86.05536365,0,277.72969453,36.67145826,0,50.00209277,52.52126706,51.38754989,45.76604268,54.07392808,71.58353917,55.24519607,52.50613464,87.27249595,82.03695886,66.62832549,74.02415565,82.36436091,58.95871062,58.0197533,58.11045441,53.87758026,57.45565031,0,44.88229067,45.59939924,28.9617705,40.35993893,36.50313344,67.06174789,57.59903466,72.27664137,67.28378346,63.00616592,85.25586746,55.50879909,79.25866523,44.56609782,44.38329445,51.23370362,62.73163393
"Rv2017",69.68762315,0,118.88130887,2.29575378,90.65078415,16.9612865,5.73948538,177.02435676,0,34.88080242,27.47506367,28.80098108,32.28770886,35.10617911,34.90230051,28.98901367,34.62322906,47.15035787,44.91304256,42.06893609,39.8178943,48.73516073,50.0966055,47.71889656,42.88545979,43.70380023,48.22354656,0,39.72624986,36.38062222,40.56447351,36.22145561,44.29091004,51.27970696,49.05329209,50.70814037,44.63255809,46.88349895,0,49.61587591,51.28404695,49.32479379,52.57615281,45.4427232,43.68866073
"Rv2018",122.54603352,14.30241188,164.1770768,32.20180664,259.83043308,0,43.29645832,32.10741524,0,82.76495852,79.00539548,81.32525756,85.47239272,84.64721588,104.38378708,78.85663876,76.51696996,124.51298524,117.8334784,109.64608184,106.33299528,129.41545792,87.94771692,92.74517272,100.36580824,82.90938252,94.10193304,0,85.90649,95.26072932,156.59316624,137.40004192,129.530275,86.19265584,97.74327472,89.18182,82.3789338,85.19767764,75.3238214,78.98558876,88.4865216,110.07502112,102.56538576,99.28056504,105.28654024
