"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv1079",751.942884,244.287477,1188.309402,1933.265733,127.776705,0.9303,947.985003,166.346943,0,3682.657671,3824.137695,3044.899809,3860.754303,4681.223085,10.772874,2001.586965,2222.244822,10002.055329,10019.591484,6664.250565,7089.927936,10545.666831,1339.231971,1167.498591,1019.366922,896.595231,784.196385,1.8606,323.09319,919.843428,1184.420748,1527.757266,1395.152304,3110.067324,3071.059845,335.577816,1612.842504,1781.422167,6.800493,525.182259,996.704814,2571.088716,2381.074941,2404.406865,5383.357707
"Rv1080c",3971.9106,527.289,2594.824155,3349.946985,799.23018,2.84886,866.615715,368.77743,0,13860.80346,15212.575035,10994.338005,14694.507345,18308.87352,36.997695,8688.19833,9250.335885,14985.05358,15975.619695,10635.556575,13083.83937,16084.950945,3402.950775,3100.83417,2808.60111,2488.291785,1907.324265,3.7485,958.41648,2665.60833,2130.49746,3289.696095,3334.64061,8374.661295,7840.849905,841.68819,4104.90738,4512.1944,13.26969,1596.6111,2952.96834,5228.045445,4851.221235,4666.05783,13216.73619
"Rv1081c",197.799694,0,339.832401,161.756488,28.317301,0,40.265599,16.526,0,319.026167,407.745998,270.067892,375.363301,433.898393,0,191.321502,190.784407,968.67149,938.164494,577.352336,567.758993,1020.075613,100.659866,94.388249,100.263242,79.589216,67.227768,0,32.283541,70.326393,37.910644,66.095737,19.889041,313.927896,225.637741,30.862305,122.804706,136.157714,1.6526,83.927291,98.197492,99.858355,86.464032,101.899316,476.006641
"Rv1082",1476.525568,100.062208,1876.949504,1080.138752,42.540544,0.9728,449.657344,163.780608,0,1776.67328,2014.561792,1611.851776,1966.894592,2213.090816,5.661696,1148.623872,1403.21536,3780.796928,3439.421952,2412.796928,2426.085376,3969.880064,486.8864,337.833984,399.665152,296.927744,245.68064,0,103.778304,317.356544,413.089792,629.518336,493.618176,1119.64416,1004.61056,127.261696,488.88064,626.570752,0.9728,210.31936,420.891648,848.106496,734.541824,720.582144,2430.34624
"Rv1083",148.238415,115.060257,292.522698,220.035816,102.973572,0,68.383224,10.001628,0,281.507616,298.661571,197.091882,280.593846,345.504744,0.8307,153.43029,190.379826,637.745004,592.247565,379.854189,360.199827,613.878993,77.50431,66.231711,66.356316,58.572657,23.09346,0,19.064565,78.575913,69.139161,86.841378,79.099254,187.07364,183.808989,20.194317,92.265849,98.280117,0,41.377167,56.612205,156.163293,136.309563,134.73954,389.897352
"Rv1084",730.327878,221.272236,1696.791834,951.209712,369.063198,0.9522,231.308424,464.940216,0,2194.087806,2539.18413,2081.871036,2407.666266,2337.479604,3.8088,1236.298392,1387.68867,4371.0741,4568.331852,2880.985842,2834.880318,5190.375546,479.62314,428.270994,411.578928,388.678518,324.338364,0,111.007476,419.986854,577.261728,659.312802,598.667184,1305.913734,1180.77561,128.0709,624.890772,695.020302,1.9044,229.451634,371.843622,963.845406,896.601042,914.102478,2763.7605
"Rv1085c",298.388636,0,602.104464,397.478172,86.5904,0,121.668924,74.3548,0,1176.067048,1200.717076,994.123676,1277.716648,1669.585268,2.324764,666.661372,636.542972,2715.823188,2624.329136,1700.2778,1626.8642,2902.491384,282.567064,237.32358,272.562108,209.55818,181.152764,0,84.557408,202.348588,299.414544,267.58316,351.613496,659.178832,671.26384,71.192368,337.646088,415.502152,0.9412,107.372096,236.965924,515.44818,419.690492,515.081112,1467.340212
"Rv1086",563.135971,48.5162,1265.766564,428.830473,79.1025,0,112.209533,222.921392,0,1905.410473,2221.630627,1566.640833,2177.227757,2297.864343,9.924727,1211.196386,1454.768804,4192.348124,4005.718959,2352.012641,2500.419478,4147.903066,416.237355,354.263183,364.441038,316.705316,233.426204,0,123.368259,352.786603,402.399691,648.471748,349.337734,1002.945871,886.675743,99.416022,441.993129,526.105454,0,193.157758,309.34351,796.636004,659.39844,688.107374,2329.821753
"Rv1087",1199.285493,0,2395.086454,954.464039,204.120797,0,455.933369,763.355102,0,4041.439608,4499.688647,4414.780747,3797.897286,3183.351549,12.68105,3808.273693,4919.839401,5308.221368,6730.053775,4067.849273,4344.174866,8611.679001,1071.394347,1094.275372,863.028155,865.299717,734.387173,3.947666,341.693649,798.873069,815.66719,1046.79311,981.414027,2093.906003,2289.348551,274.649489,1114.410674,1460.978257,7.7189,607.091485,957.551599,1335.70051,1183.935909,1197.278579,4569.324152
"Rv1087A",60.4072,0,371.270048,14.990848,0,0,0.998568,24.656,0,148.823616,190.09776,120.148688,164.430864,222.45876,0,120.099376,98.402096,555.388728,456.703088,290.151808,369.051008,558.174856,30.215928,50.248928,51.148872,40.596104,34.197872,0,11.822552,45.847832,33.10068,23.940976,41.680968,124.45116,133.056104,17.863272,88.798584,84.175584,0,21.869872,42.617896,75.003552,56.437584,48.991472,282.976912
"Rv1088",76.630914,87.723,453.391452,0,41.9121,0,20.4687,15.5952,0,73.521621,84.136104,54.856116,54.105597,96.894927,0,30.079242,71.406522,180.397476,166.722435,107.207253,79.184628,153.076635,12.193497,15.79014,3.976776,2.9241,11.062845,0,3.148281,12.563883,10.682712,26.12196,33.208029,43.627572,35.722755,3.8988,18.148914,18.187902,0,5.029452,14.873922,25.429923,16.27749,17.720046,101.339559
"Rv1089",93.406204,0,486.616896,0,37.5476,0,4.724012,13.9712,0,38.263624,57.290652,38.4208,50.453496,59.735612,0,29.968224,50.03436,155.38594,122.29166,81.941088,71.532544,135.95724,14.049788,9.91082,3.894472,6.252112,6.269576,0,6.1124,15.211144,0.707292,8.941568,25.3228,41.808816,39.573424,4.566836,13.019412,16.782904,0,6.845888,13.604456,24.545652,16.363768,14.10218,91.55502
"Rv1089A",0.406844,0,60.678814,0,0,0,0,2.237642,0,3.917514,4.061878,8.609344,6.240462,8.478104,0,2.769164,0.813688,19.298842,21.29369,10.577944,12.572792,19.78443,2.933214,2.500122,0.833374,3.996258,2.086716,0,0,0.406844,0,0,6.69324,5.722064,11.739418,0.905556,6.516066,6.962282,0,2.375444,0.078744,4.613086,4.9215,3.025082,13.097752
"Rv1090",237.782734,0,422.837872,48.5436,1.317612,0,34.674,25.242672,0,135.945196,109.62763,96.463068,141.273434,146.474534,0.98243,96.647996,68.354012,378.362688,303.385942,209.83549,195.191504,376.259132,44.995294,38.280096,31.43776,24.61854,17.39479,0,11.558,8.0906,11.558,9.281074,42.452534,110.945242,97.075642,4.727222,50.311974,67.84546,0,19.324976,36.095634,41.886192,39.435896,51.641144,188.661234
"Rv1091",1017.882768,0,2999.349076,1656.40564,37.07786,0,989.915188,760.385112,0,4075.792332,4687.621104,4271.516412,4177.376852,3446.928316,15.6736,4823.334888,6439.214476,5448.966224,6767.61558,4222.604984,4435.403492,8237.926608,1012.426396,934.264112,914.4566,808.591228,765.968832,0,380.829296,1145.603016,382.200736,534.851804,529.27788,2160.70372,2351.030204,319.486744,1228.055948,1413.190552,5.8776,522.675376,1127.166944,845.49276,802.801792,766.97782,4755.56616
"Rv1092c",217.304773,304.8179,1151.972228,184.962765,68.1466,0,53.541126,55.254,0,964.955856,1168.336621,710.584858,962.404963,1160.260328,3.6836,689.47783,734.657184,1945.023681,1810.038159,1071.457941,1231.160419,1970.403685,219.560978,162.35467,150.677658,140.695102,130.473112,0,55.89863,182.172438,169.528481,237.923724,298.270301,440.696695,425.750488,44.47947,238.844624,225.34423,0,103.186845,180.349056,318.916879,336.671831,280.589021,1125.837086
"Rv1093",1196.446426,243.4957,2040.727892,1708.754999,225.4196,4.2532,626.900414,219.613982,2.1266,6516.285188,7261.892414,5175.580851,6795.146246,7643.383188,13.238085,3743.049926,3771.482568,10804.393327,10482.138996,6623.667855,6778.250409,10990.651588,1214.033408,1276.948869,1035.643567,965.199942,787.852135,0,339.182067,1024.851072,1171.767233,1449.405496,1329.380192,3197.226137,3119.966759,348.964427,1644.967632,1930.548746,2.1266,661.989314,1161.283095,2524.433695,2330.466509,2101.325359,6732.773068
"Rv1094",6133.323503,258.970182,5373.054757,5563.35374,333.644316,10.6983,451.610904,149.7762,2.3774,52057.071936,58464.164936,41791.387414,56941.594767,71839.072613,166.251582,32036.570491,32704.001767,34116.141706,38426.819612,28674.962552,35111.178702,36877.575015,13706.840265,12794.037535,11652.659682,9898.673397,7975.273588,8.487318,3619.104133,10344.721185,8521.148402,12067.230694,10602.122283,34325.638194,32120.029118,3496.513502,16929.085016,17689.508293,61.538999,6869.461639,11657.533352,19146.806945,19129.832309,16841.834436,43608.41046
"Rv1095",3284.090147,579.917897,3916.818308,2329.953327,528.5306,7.4893,618.284511,108.755335,1.0699,21670.50353,23907.621634,18655.503932,23524.586735,28162.292964,57.806697,12221.499797,12444.349268,26252.221892,27136.62263,18128.342804,19968.495911,27665.377909,4369.749774,3705.684242,3517.488832,3043.287754,2442.089546,3.2097,1057.91712,2584.996089,4967.22473,6348.861493,6076.989204,9840.993695,9750.030797,1029.275897,4854.500066,5470.494991,16.636945,1703.451984,3041.779195,8604.970322,7887.923342,7662.741489,19599.412508
"Rv1096",466.527744,78.0384,967.463328,493.68156,79.812,2.6604,145.399728,33.6984,0,2020.715688,2264.958144,1607.81274,2273.586708,2698.984668,5.923824,1432.652004,1491.46458,4787.584896,4742.668476,3018.53418,3123.894888,5003.467488,639.968088,563.392908,479.900688,388.427268,357.477948,0,171.081456,472.744212,385.3146,483.341472,608.061024,1636.731288,1599.83154,178.184724,835.800132,815.962416,1.7736,282.791652,548.033532,992.027688,1057.677492,960.023076,2682.738492
"Rv1097c",431.3428,0,854.69984,819.52592,129.032,0,307.46192,79.248,0,2766.17176,2815.66112,2234.49896,2742.09256,3542.93424,11.45032,1715.19088,1711.46216,6397.63008,6126.28696,3831.1328,4050.59896,6484.53872,591.58632,689.83352,597.75344,537.11856,423.93616,0,171.11472,594.94928,426.30344,692.36336,822.22848,1840.16904,1635.49584,156.60624,902.48232,1025.84504,1.016,354.2792,593.68944,1169.05024,1090.20864,1179.99256,3294.96928
"Rv1098c",546.312715,40.2415,1824.461275,1424.31354,41.173925,0,555.990305,75.86995,0,3535.097995,3971.001775,3156.3077,3835.476255,4638.23529,9.815,1999.45291,2021.77222,8169.47599,7857.741775,4904.90884,5111.43607,8400.28553,993.582265,831.74273,789.34193,681.82842,548.648685,0,242.05753,674.064755,729.50969,1076.126415,743.81996,2280.898035,2060.708325,232.664575,1074.300825,1156.727195,1.963,442.38168,757.040765,1663.495275,1606.784205,1465.08505,4357.17295
"Rv1099c",526.461111,0,1310.697993,937.381368,215.276688,1.0263,468.854892,29.403495,0,2656.977807,2761.383306,2358.283455,3015.967284,3416.439807,9.2367,1375.047003,1616.258292,5329.565637,5117.460216,3253.422315,3260.267736,5425.586265,601.452852,591.610635,520.836987,419.03829,349.927248,0,115.366383,392.395542,432.493083,630.897399,528.657393,1407.0573,1329.889803,139.504959,679.051395,846.574344,2.0526,290.13501,470.466183,1066.520697,1033.730412,755.120751,2876.390484
"Rv1100",479.179536,0,1397.102058,457.189755,169.06329,1.2837,179.230194,92.734488,0,3046.412655,3556.157088,2598.170289,3637.62069,4092.525459,6.379989,1863.059484,2037.462966,6141.618747,6038.961258,3669.520635,3983.783232,6296.189064,741.234054,647.087496,517.870254,485.62371,396.162657,1.2837,192.555,537.164265,737.536998,880.464156,1050.952353,1607.718717,1565.369454,185.096703,835.573167,935.907159,6.4185,310.475682,522.414552,1460.940459,1236.318633,1280.952882,3479.276295
"Rv1101c",721.53092,17.798,980.215951,337.547969,413.678914,0.8899,69.892746,17.673414,0,2593.675843,3101.363793,2140.512066,2843.034722,3482.134205,12.351812,1535.121995,1680.976605,5733.109558,5432.332257,3384.877034,3487.829565,5747.045392,616.015477,560.645899,508.916012,437.697315,379.684734,0,173.5305,483.251296,463.397627,601.403319,959.685958,1594.220254,1448.863988,171.688407,822.240903,860.666785,0.8899,346.402474,549.967099,1081.237399,1108.877693,859.563309,3072.317457
"Rv1102c",335.648,28.066096,549.120128,108.680848,56.300016,0,52.479552,10.089184,0,1251.187152,1478.174048,1009.895728,1420.353744,1654.626176,5.054464,876.939632,1015.18712,2752.26424,2892.041888,1639.433168,1870.704512,2915.211472,467.616896,453.578912,434.66416,315.153728,229.17848,0.9872,128.918448,425.256144,265.053328,281.608672,262.338528,1298.80968,1294.140224,101.671728,563.355552,644.523136,3.80072,244.450464,494.774768,586.238848,628.491008,517.203952,1735.05336
"Rv1103c",292.462764,195.767784,739.388208,320.651484,58.093692,0.9588,45.408768,128.738076,0,1031.496216,1076.425584,897.96414,1194.444276,1291.69536,1.9176,668.676708,613.881288,1933.027092,1804.710888,1237.340988,1221.252324,1977.707172,475.257984,431.824344,430.0218,321.984216,320.967888,0,133.052676,285.281352,420.38586,463.761972,427.883676,1248.578124,1142.899188,144.73086,626.182692,683.221704,3.240744,269.451564,403.424688,706.58766,581.914896,579.901416,1505.085888
"Rv1104",169.97605,0,585.375285,230.18555,52.7991,0,64.776159,15.7471,0,803.518935,824.999832,726.006151,948.114365,1059.307417,1.8526,477.711436,520.904805,2020.862395,1886.956467,1259.378954,1247.049901,2232.031006,163.112167,183.935391,194.837942,155.359036,133.127836,0.9263,66.804756,139.630462,108.201103,210.742513,253.565362,536.466645,592.331798,50.0202,235.697035,316.998386,0,93.491459,149.199141,389.555465,346.853035,339.701999,1045.199868
"Rv1105",52.830048,0,354.547584,56.691408,62.03088,0,7.963536,48.221328,0,109.097952,139.017264,86.477856,123.721296,180.960768,0.8304,70.235232,94.590864,322.635312,342.199536,215.36424,190.61832,390.155136,37.633728,27.494544,42.383616,20.029248,26.124384,0,13.253184,27.311856,2.424768,22.487232,31.26456,77.35176,88.379472,12.0408,45.140544,42.200928,0,18.899904,36.49608,49.591488,50.396976,42.084672,166.61976
"Rv1106c",543.095282,81.4174,1253.920714,509.16793,158.7124,0,260.886084,28.8568,0,2897.604042,3305.721642,2544.592624,3429.177216,3742.221966,6.02901,1625.287118,1995.2416,6202.480592,5936.884666,3825.154348,3867.800576,6243.776734,743.928304,640.126272,587.174044,500.541808,372.129048,1.0306,167.00873,382.115562,439.148966,699.2621,609.970916,1748.423206,1588.144294,202.348004,844.174766,983.563416,4.1224,315.281152,578.197518,1152.818854,1040.617432,1003.13451,3198.4671
"Rv1107c",179.232573,0,417.082224,247.431912,0,0,93.035436,10.803,0,1926.812277,2290.354833,1632.797829,2122.044093,2602.680366,5.4015,1152.777327,1421.599179,3591.630198,3463.819905,2353.563186,2483.037141,3666.462579,488.2956,441.259338,371.612397,270.020985,247.421109,1.0803,149.373081,356.661045,371.137065,553.686159,459.45159,1046.119308,1055.507115,104.216541,543.985065,571.15461,0,247.269867,415.299729,796.591614,726.598977,670.00206,2176.642455
"Rv1108c",718.2448,0,1189.6976,804.1852,41.86,0.2548,262.6988,91.4914,0,4852.4021,5225.7114,4184.4166,5341.7728,5747.9331,19.747,2763.4152,2975.9457,9061.4979,8925.4165,6095.9626,5833.8098,9392.4831,1160.5958,1172.7352,1001.1274,842.8329,671.6528,0.91,291.382,817.2619,770.2695,930.3931,1016.47,2784.7001,2665.572,289.1434,1386.6944,1520.6373,5.46,520.793,983.1822,1892.4724,1838.7551,1628.1174,5274.7422
"Rv1109c",604.507328,260.0052,1016.286992,1198.004912,159.412712,2.638148,406.560512,62.8584,0,4926.47948,5818.392556,4236.284724,5652.170184,6911.862044,13.66694,3289.92294,3573.176224,8429.387632,8531.494436,5424.908496,5846.631216,8642.229984,1346.322164,1169.851968,1059.459284,895.836964,640.555668,0.9524,320.19688,1052.73534,965.324068,1314.140568,1233.805628,3202.58786,2742.940572,286.405728,1517.31606,1660.776072,5.7144,593.3452,1077.535836,2079.27968,1895.209332,1894.685512,5323.4398
"Rv1110",1221.622105,0,2124.477113,1633.220149,353.895872,2.0218,379.320007,277.69423,0,7161.539088,8118.972587,6095.332749,8166.515214,9505.270302,28.456835,4447.636512,4827.633822,12168.547006,12150.087972,7927.508127,8397.930442,12948.800062,1602.367481,1513.246537,1379.231524,1159.977423,916.926736,2.0218,481.350144,1105.297842,1699.282464,2208.432358,1962.429843,3943.702862,3938.698907,398.789941,1998.640281,2242.459252,2.173435,814.27995,1400.207699,3200.196021,2816.862741,2977.555405,7936.222085
"Rv1111c",664.80096,125.2864,1518.696292,993.932248,81.2404,0.9788,348.25704,82.982664,0,2477.567924,2737.977664,2171.281828,2693.80442,3202.82936,8.241496,1485.8184,1595.796368,5439.612484,5298.890408,3364.713092,3320.62794,5577.603708,653.016208,597.978284,564.2782,448.97556,422.361988,0,167.66844,565.06124,632.970384,874.11734,805.297912,1761.614876,1654.387336,170.16438,821.40896,897.60854,5.520432,374.09736,657.822116,1408.502988,1282.981676,1203.786968,3015.673012
"Rv1112",212.572,0,1001.415504,251.304856,3.3564,0,24.859736,18.594456,0,306.88684,379.474584,259.762984,321.129164,493.312484,1.935524,209.126096,222.764268,901.853492,917.80758,565.799536,571.046708,862.53886,96.138484,74.657524,80.083704,73.236648,36.819708,0,23.360544,72.028344,76.279784,87.859364,102.795344,219.184108,248.384788,16.658932,117.071232,107.4048,0,43.286372,67.676212,186.78366,107.57262,117.686572,494.822864
"Rv1113",141.011584,0,446.67328,218.526976,0,1.067616,104.410688,6.211584,0,339.53424,355.483776,328.31888,428.415968,358.35232,0,169.653888,223.897408,956.75648,823.013312,573.018624,584.395744,926.151488,73.784128,66.246112,71.616544,59.279648,41.259584,0,23.94048,55.904256,157.974816,176.663488,186.552416,207.710624,213.242816,23.606176,94.651168,123.627776,0,37.215584,67.518624,221.104352,271.605824,222.6896,472.576448
"Rv1114",178.686645,0,445.038138,161.471991,96.68379,0.064029,36.963027,11.790483,0,261.887757,254.881155,210.527352,291.706977,260.012622,0,132.091827,127.682973,724.085667,671.380653,424.942179,479.94309,717.929736,75.206634,54.067917,56.812017,45.561207,35.737329,0,17.132331,46.128321,55.174704,86.795883,70.011138,208.871745,183.004029,17.141478,79.496577,97.708254,0,41.975583,63.260652,138.824019,163.667271,128.478762,384.951495
"Rv1115",152.42058,129.744,600.76242,69.20316,6.678,0.954,25.758,29.574,0,220.45032,269.39052,199.34784,192.01158,248.60286,0.954,201.55158,186.984,589.00914,552.26106,328.25232,328.38588,580.25142,51.92622,51.07716,36.33786,32.64588,18.48852,0,17.24832,15.18768,86.5278,80.3268,64.03248,120.42342,101.97306,15.76962,72.79974,78.78132,0.954,36.3951,45.13374,131.175,110.03436,92.4903,358.0839
"Rv1116",50.404536,0,98.531316,35.039888,0,0,16.809676,0,0,171.231736,200.018,144.535456,163.059572,196.523808,1.6328,87.101716,87.297652,496.20792,472.956848,294.67958,280.466056,526.569836,54.551848,38.240176,46.526636,35.325628,23.112284,0,10.205,26.606476,41.734368,48.632948,37.031904,122.82738,133.424252,8.074196,70.341024,61.564724,0.4082,18.222048,37.138036,76.513008,57.9644,89.142716,201.356896
"Rv1116A",92.512438,21.851744,180.331884,128.360664,0,0,18.496988,0,0,328.436112,337.024654,252.275818,349.572908,418.877034,0.852438,213.668626,246.537902,905.041674,807.002138,494.194056,516.247452,916.526672,79.661706,47.993176,67.535088,61.797172,52.255366,0,13.217372,83.91473,91.595838,112.778464,99.350274,215.657648,191.06527,11.100026,120.422908,116.701512,1.8332,27.397174,89.854298,144.611982,154.575424,208.783148,479.024326
"Rv1117",793.889766,0,806.57775,911.536056,172.710837,1.0863,239.702958,45.776682,0,2822.077044,2998.144548,2161.530603,2862.194103,3706.78149,8.397099,2170.883646,2077.168545,4616.036316,4538.148606,3052.894068,3276.726183,4877.563041,645.425145,630.466794,555.631587,430.348608,332.690238,0,157.133295,533.15604,400.62744,585.309303,437.23575,1495.596114,1399.664961,178.47909,703.031634,900.933768,2.1726,369.287685,586.721493,826.000794,848.248218,845.478153,2690.178498
"Rv1118c",366.78174,55.848,709.735,578.520124,63.192012,1.8616,182.734656,35.919572,0,1451.796684,1510.157844,1095.97046,1614.910076,1705.197676,2.7924,942.974864,1007.274528,3073.147896,2757.21576,1897.100712,1970.149896,3176.811092,350.455508,288.976168,299.968916,273.60866,193.969412,0,98.497256,291.85234,286.649168,296.431876,295.743084,802.787076,913.077568,87.485892,405.866032,448.59906,1.8616,176.023588,280.105644,685.469044,592.165652,562.631368,1650.569024
